"","USDA_code","func","plot","year","abund","is_veg","USDA_name","Weber_family","category","orig_cluster","class_3"
"12516","NOMO2","Forb","38",2011,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12517","NOMO2","Forb","59",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12518","NOMO2","Forb","69",2006,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12519","NOMO2","Forb","39",1997,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12520","NOMO2","Forb","78",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12521","NOMO2","Forb","601",2011,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12522","NOMO2","Forb","38",1989,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12523","NOMO2","Forb","20",2014,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12524","NOMO2","Forb","501",2011,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12525","NOMO2","Forb","201",2014,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12526","NOMO2","Forb","20",2006,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12527","NOMO2","Forb","201",2013,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12528","NOMO2","Forb","18",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12529","NOMO2","Forb","30",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12530","NOMO2","Forb","59",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12531","NOMO2","Forb","39",2006,2,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12532","NOMO2","Forb","78",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12533","NOMO2","Forb","59",2011,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12534","NOMO2","Forb","28",2006,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12535","NOMO2","Forb","601",2013,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12536","NOMO2","Forb","30",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12537","NOMO2","Forb","9",2006,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12538","NOMO2","Forb","69",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12539","NOMO2","Forb","101",1995,1,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12540","NOMO2","Forb","28",1995,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12541","NOMO2","Forb","38",1990,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12542","NOMO2","Forb","101",1989,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12543","NOMO2","Forb","28",2010,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12544","NOMO2","Forb","501",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12545","NOMO2","Forb","28",2013,2,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12546","NOMO2","Forb","28",2011,1,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12547","NOMO2","Forb","201",2006,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12548","NOMO2","Forb","38",2014,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12549","NOMO2","Forb","48",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12550","NOMO2","Forb","39",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12551","NOMO2","Forb","18",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12552","NOMO2","Forb","58",2014,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12553","NOMO2","Forb","401",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12554","NOMO2","Forb","18",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12555","NOMO2","Forb","29",2013,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12556","NOMO2","Forb","59",2006,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12557","NOMO2","Forb","30",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12558","NOMO2","Forb","18",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12559","NOMO2","Forb","29",2014,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12560","NOMO2","Forb","201",2008,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12561","NOMO2","Forb","20",2010,1,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12562","NOMO2","Forb","30",2011,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12563","NOMO2","Forb","59",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12564","NOMO2","Forb","69",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12565","NOMO2","Forb","601",2006,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12566","NOMO2","Forb","18",2014,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12567","NOMO2","Forb","601",2014,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12568","NOMO2","Forb","58",1997,1,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12569","NOMO2","Forb","48",2013,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12570","NOMO2","Forb","70",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12571","NOMO2","Forb","501",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12572","NOMO2","Forb","78",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12573","NOMO2","Forb","801",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12574","NOMO2","Forb","78",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12575","NOMO2","Forb","18",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12576","NOMO2","Forb","28",1997,1,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12577","NOMO2","Forb","601",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12578","NOMO2","Forb","701",1995,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12579","NOMO2","Forb","601",1997,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12580","NOMO2","Forb","701",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12581","NOMO2","Forb","501",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12582","NOMO2","Forb","701",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12583","NOMO2","Forb","501",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12584","NOMO2","Forb","58",2012,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12585","NOMO2","Forb","29",2010,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12586","NOMO2","Forb","38",1995,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12587","NOMO2","Forb","70",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12588","NOMO2","Forb","801",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12589","NOMO2","Forb","69",2008,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12590","NOMO2","Forb","701",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12591","NOMO2","Forb","801",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12592","NOMO2","Forb","101",2014,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12593","NOMO2","Forb","38",2012,1,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12594","NOMO2","Forb","20",2013,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12595","NOMO2","Forb","28",1990,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12596","NOMO2","Forb","201",2010,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12597","NOMO2","Forb","9",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12598","NOMO2","Forb","201",1997,1,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12599","NOMO2","Forb","70",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12600","NOMO2","Forb","39",2011,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12601","NOMO2","Forb","70",2011,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12602","NOMO2","Forb","18",2011,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12603","NOMO2","Forb","58",1995,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12604","NOMO2","Forb","101",2006,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12605","NOMO2","Forb","601",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12606","NOMO2","Forb","69",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12607","NOMO2","Forb","30",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12608","NOMO2","Forb","401",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12609","NOMO2","Forb","48",2014,2,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12610","NOMO2","Forb","18",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12611","NOMO2","Forb","801",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12612","NOMO2","Forb","801",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12613","NOMO2","Forb","29",2012,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12614","NOMO2","Forb","501",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12615","NOMO2","Forb","201",1990,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12616","NOMO2","Forb","78",1997,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12617","NOMO2","Forb","59",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12618","NOMO2","Forb","401",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12619","NOMO2","Forb","501",1997,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12620","NOMO2","Forb","9",2011,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12621","NOMO2","Forb","801",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12622","NOMO2","Forb","58",2008,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12623","NOMO2","Forb","101",2008,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12624","NOMO2","Forb","78",2011,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12625","NOMO2","Forb","801",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12626","NOMO2","Forb","101",2013,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12627","NOMO2","Forb","70",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12628","NOMO2","Forb","78",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12629","NOMO2","Forb","201",1995,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12630","NOMO2","Forb","29",2011,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12631","NOMO2","Forb","601",2008,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12632","NOMO2","Forb","801",1997,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12633","NOMO2","Forb","70",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12634","NOMO2","Forb","59",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12635","NOMO2","Forb","701",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12636","NOMO2","Forb","401",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12637","NOMO2","Forb","30",1995,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12638","NOMO2","Forb","70",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12639","NOMO2","Forb","201",2012,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12640","NOMO2","Forb","69",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12641","NOMO2","Forb","501",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12642","NOMO2","Forb","18",1997,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12643","NOMO2","Forb","39",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12644","NOMO2","Forb","28",1989,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12645","NOMO2","Forb","30",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12646","NOMO2","Forb","39",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12647","NOMO2","Forb","401",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12648","NOMO2","Forb","39",2008,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12649","NOMO2","Forb","101",2011,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12650","NOMO2","Forb","701",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12651","NOMO2","Forb","69",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12652","NOMO2","Forb","101",1997,1,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12653","NOMO2","Forb","78",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12654","NOMO2","Forb","28",2012,2,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12655","NOMO2","Forb","601",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12656","NOMO2","Forb","29",1989,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12657","NOMO2","Forb","78",2008,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12658","NOMO2","Forb","30",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12659","NOMO2","Forb","28",2008,2,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12660","NOMO2","Forb","69",2011,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12661","NOMO2","Forb","58",1989,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12662","NOMO2","Forb","101",2010,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12663","NOMO2","Forb","601",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12664","NOMO2","Forb","601",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12665","NOMO2","Forb","39",1990,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12666","NOMO2","Forb","28",2014,1,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12667","NOMO2","Forb","20",1990,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12668","NOMO2","Forb","20",1997,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12669","NOMO2","Forb","20",2008,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12670","NOMO2","Forb","38",2006,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12671","NOMO2","Forb","20",2011,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12672","NOMO2","Forb","9",1997,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12673","NOMO2","Forb","401",2012,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12674","NOMO2","Forb","9",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12675","NOMO2","Forb","30",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12676","NOMO2","Forb","59",1997,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12677","NOMO2","Forb","9",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12678","NOMO2","Forb","58",2011,1,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12679","NOMO2","Forb","48",2008,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12680","NOMO2","Forb","18",1989,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12681","NOMO2","Forb","9",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12682","NOMO2","Forb","38",1997,0,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12683","NOMO2","Forb","59",2013,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12684","NOMO2","Forb","59",2014,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12685","NOMO2","Forb","70",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12686","NOMO2","Forb","59",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12687","NOMO2","Forb","401",1995,1,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12688","NOMO2","Forb","401",2006,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12689","NOMO2","Forb","20",2012,0,1,"Noccaea montana","Brassicaceae","vascular","FF","FF"
"12690","NOMO2","Forb","48",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12691","NOMO2","Forb","38",2013,2,1,"Noccaea montana","Brassicaceae","vascular","SF","SF"
"12692","NOMO2","Forb","401",1997,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12693","NOMO2","Forb","801",1995,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12694","NOMO2","Forb","18",2010,0,1,"Noccaea montana","Brassicaceae","vascular","DM","DM"
"12695","ORALA","Forb","18",2013,8,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12696","ORALA","Forb","38",2011,2,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","SF","SF"
"12697","ORALA","Forb","29",1997,4,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12698","ORALA","Forb","601",1995,3,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12699","ORALA","Forb","601",2013,8,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12700","ORALA","Forb","10",2010,2,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12701","ORALA","Forb","10",1995,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12702","ORALA","Forb","69",1989,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12703","ORALA","Forb","49",1990,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","MM","MM"
"12704","ORALA","Forb","201",2012,11,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12705","ORALA","Forb","69",2012,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12706","ORALA","Forb","30",2014,4,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12707","ORALA","Forb","70",2013,2,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12708","ORALA","Forb","20",1990,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12709","ORALA","Forb","40",1997,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12710","ORALA","Forb","201",2006,13,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12711","ORALA","Forb","701",2011,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12712","ORALA","Forb","69",1990,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12713","ORALA","Forb","30",2008,2,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12714","ORALA","Forb","78",2014,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12715","ORALA","Forb","70",2011,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12716","ORALA","Forb","69",2014,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12717","ORALA","Forb","701",2014,3,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12718","ORALA","Forb","10",1990,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12719","ORALA","Forb","29",2014,15,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12720","ORALA","Forb","38",1990,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","SF","SF"
"12721","ORALA","Forb","39",1990,4,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12722","ORALA","Forb","80",1997,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","MM","MM"
"12723","ORALA","Forb","601",2014,4,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12724","ORALA","Forb","51",2008,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12725","ORALA","Forb","80",1990,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","MM","MM"
"12726","ORALA","Forb","39",2014,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12727","ORALA","Forb","78",2008,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12728","ORALA","Forb","20",2011,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12729","ORALA","Forb","48",2014,6,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12730","ORALA","Forb","801",2006,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12731","ORALA","Forb","801",2012,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12732","ORALA","Forb","29",2012,9,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12733","ORALA","Forb","69",2013,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12734","ORALA","Forb","39",2011,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12735","ORALA","Forb","501",1995,2,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","DM","DM"
"12736","ORALA","Forb","15",2010,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","SB-SIPR","SB"
"12737","ORALA","Forb","15",2006,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","SB-SIPR","SB"
"12738","ORALA","Forb","20",2006,0,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12739","ORALA","Forb","10",1989,1,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
"12740","ORALA","Forb","58",1997,5,1,"Oreoxis alpina ssp. alpina","Apiaceae","vascular","FF","FF"
