"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"TAXON_COUNT","TR",1994,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",1995,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",1996,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",1997,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",1998,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",1999,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2000,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2001,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2002,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2003,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2004,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2005,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2006,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2007,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2008,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2009,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2010,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2011,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2012,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2013,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2014,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","TR",2015,"max annual density; number per liter","KERATELLA",0
"TAXON_COUNT","AL",1982,"max annual density; number per liter","KERATELLA COCHLEARIS",84.4
"TAXON_COUNT","AL",1983,"max annual density; number per liter","KERATELLA COCHLEARIS",74.2
"TAXON_COUNT","AL",1984,"max annual density; number per liter","KERATELLA COCHLEARIS",289
"TAXON_COUNT","AL",1985,"max annual density; number per liter","KERATELLA COCHLEARIS",290.3
"TAXON_COUNT","AL",1986,"max annual density; number per liter","KERATELLA COCHLEARIS",144.2
"TAXON_COUNT","AL",1987,"max annual density; number per liter","KERATELLA COCHLEARIS",235.9
"TAXON_COUNT","AL",1988,"max annual density; number per liter","KERATELLA COCHLEARIS",433.9
"TAXON_COUNT","AL",1989,"max annual density; number per liter","KERATELLA COCHLEARIS",239.5
"TAXON_COUNT","AL",1990,"max annual density; number per liter","KERATELLA COCHLEARIS",178.6
"TAXON_COUNT","AL",1991,"max annual density; number per liter","KERATELLA COCHLEARIS",901.3
"TAXON_COUNT","AL",1992,"max annual density; number per liter","KERATELLA COCHLEARIS",76.7
"TAXON_COUNT","AL",1993,"max annual density; number per liter","KERATELLA COCHLEARIS",333
"TAXON_COUNT","AL",1994,"max annual density; number per liter","KERATELLA COCHLEARIS",322.5
"TAXON_COUNT","AL",1995,"max annual density; number per liter","KERATELLA COCHLEARIS",266.8
"TAXON_COUNT","AL",1996,"max annual density; number per liter","KERATELLA COCHLEARIS",139.7
"TAXON_COUNT","AL",1997,"max annual density; number per liter","KERATELLA COCHLEARIS",98.7
"TAXON_COUNT","AL",1998,"max annual density; number per liter","KERATELLA COCHLEARIS",189.1
"TAXON_COUNT","AL",1999,"max annual density; number per liter","KERATELLA COCHLEARIS",280.5
"TAXON_COUNT","AL",2000,"max annual density; number per liter","KERATELLA COCHLEARIS",207.8
"TAXON_COUNT","AL",2001,"max annual density; number per liter","KERATELLA COCHLEARIS",111.4
"TAXON_COUNT","AL",2002,"max annual density; number per liter","KERATELLA COCHLEARIS",54.3
"TAXON_COUNT","AL",2003,"max annual density; number per liter","KERATELLA COCHLEARIS",166.3
"TAXON_COUNT","AL",2004,"max annual density; number per liter","KERATELLA COCHLEARIS",62.2
"TAXON_COUNT","AL",2005,"max annual density; number per liter","KERATELLA COCHLEARIS",196.6
"TAXON_COUNT","AL",2006,"max annual density; number per liter","KERATELLA COCHLEARIS",149.5
"TAXON_COUNT","AL",2007,"max annual density; number per liter","KERATELLA COCHLEARIS",144.5
"TAXON_COUNT","AL",2008,"max annual density; number per liter","KERATELLA COCHLEARIS",140
"TAXON_COUNT","AL",2009,"max annual density; number per liter","KERATELLA COCHLEARIS",228.2
"TAXON_COUNT","AL",2010,"max annual density; number per liter","KERATELLA COCHLEARIS",319.2
"TAXON_COUNT","AL",2011,"max annual density; number per liter","KERATELLA COCHLEARIS",81.2
"TAXON_COUNT","AL",2012,"max annual density; number per liter","KERATELLA COCHLEARIS",196.56
"TAXON_COUNT","AL",2013,"max annual density; number per liter","KERATELLA COCHLEARIS",190.4
"TAXON_COUNT","AL",2014,"max annual density; number per liter","KERATELLA COCHLEARIS",21.84
"TAXON_COUNT","AL",2015,"max annual density; number per liter","KERATELLA COCHLEARIS",71.12
"TAXON_COUNT","BM",1982,"max annual density; number per liter","KERATELLA COCHLEARIS",12.46
"TAXON_COUNT","BM",1983,"max annual density; number per liter","KERATELLA COCHLEARIS",15.59
"TAXON_COUNT","BM",1984,"max annual density; number per liter","KERATELLA COCHLEARIS",25.91
"TAXON_COUNT","BM",1985,"max annual density; number per liter","KERATELLA COCHLEARIS",42.21
"TAXON_COUNT","BM",1986,"max annual density; number per liter","KERATELLA COCHLEARIS",188.7
"TAXON_COUNT","BM",1987,"max annual density; number per liter","KERATELLA COCHLEARIS",9.61
"TAXON_COUNT","BM",1988,"max annual density; number per liter","KERATELLA COCHLEARIS",17.42
"TAXON_COUNT","BM",1989,"max annual density; number per liter","KERATELLA COCHLEARIS",30.29
"TAXON_COUNT","BM",1990,"max annual density; number per liter","KERATELLA COCHLEARIS",14.7
"TAXON_COUNT","BM",1991,"max annual density; number per liter","KERATELLA COCHLEARIS",10.5
"TAXON_COUNT","BM",1992,"max annual density; number per liter","KERATELLA COCHLEARIS",64.6
"TAXON_COUNT","BM",1993,"max annual density; number per liter","KERATELLA COCHLEARIS",55.2
"TAXON_COUNT","BM",1994,"max annual density; number per liter","KERATELLA COCHLEARIS",26.2
"TAXON_COUNT","BM",1995,"max annual density; number per liter","KERATELLA COCHLEARIS",320.5
"TAXON_COUNT","BM",1996,"max annual density; number per liter","KERATELLA COCHLEARIS",36.2
"TAXON_COUNT","BM",1997,"max annual density; number per liter","KERATELLA COCHLEARIS",192.3
"TAXON_COUNT","BM",1998,"max annual density; number per liter","KERATELLA COCHLEARIS",37.8
"TAXON_COUNT","BM",1999,"max annual density; number per liter","KERATELLA COCHLEARIS",149.5
"TAXON_COUNT","BM",2000,"max annual density; number per liter","KERATELLA COCHLEARIS",68.9
"TAXON_COUNT","BM",2001,"max annual density; number per liter","KERATELLA COCHLEARIS",132.2
"TAXON_COUNT","BM",2002,"max annual density; number per liter","KERATELLA COCHLEARIS",71.1
"TAXON_COUNT","BM",2003,"max annual density; number per liter","KERATELLA COCHLEARIS",42.3
"TAXON_COUNT","BM",2004,"max annual density; number per liter","KERATELLA COCHLEARIS",20.2
"TAXON_COUNT","BM",2005,"max annual density; number per liter","KERATELLA COCHLEARIS",116.5
"TAXON_COUNT","BM",2006,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","BM",2007,"max annual density; number per liter","KERATELLA COCHLEARIS",218.7
"TAXON_COUNT","BM",2008,"max annual density; number per liter","KERATELLA COCHLEARIS",114.8
"TAXON_COUNT","BM",2009,"max annual density; number per liter","KERATELLA COCHLEARIS",221.2
"TAXON_COUNT","BM",2010,"max annual density; number per liter","KERATELLA COCHLEARIS",130.48
"TAXON_COUNT","BM",2011,"max annual density; number per liter","KERATELLA COCHLEARIS",83.44
"TAXON_COUNT","BM",2012,"max annual density; number per liter","KERATELLA COCHLEARIS",40.32
"TAXON_COUNT","BM",2013,"max annual density; number per liter","KERATELLA COCHLEARIS",35.84
"TAXON_COUNT","BM",2014,"max annual density; number per liter","KERATELLA COCHLEARIS",89.04
"TAXON_COUNT","BM",2015,"max annual density; number per liter","KERATELLA COCHLEARIS",175.84
"TAXON_COUNT","CB",1982,"max annual density; number per liter","KERATELLA COCHLEARIS",36.53
"TAXON_COUNT","CB",1983,"max annual density; number per liter","KERATELLA COCHLEARIS",9.27
"TAXON_COUNT","CB",1984,"max annual density; number per liter","KERATELLA COCHLEARIS",4.04
"TAXON_COUNT","CB",1985,"max annual density; number per liter","KERATELLA COCHLEARIS",167.02
"TAXON_COUNT","CB",1986,"max annual density; number per liter","KERATELLA COCHLEARIS",1.83
"TAXON_COUNT","CB",1987,"max annual density; number per liter","KERATELLA COCHLEARIS",2.86
"TAXON_COUNT","CB",1988,"max annual density; number per liter","KERATELLA COCHLEARIS",0.5
"TAXON_COUNT","CB",1989,"max annual density; number per liter","KERATELLA COCHLEARIS",0.3
"TAXON_COUNT","CB",1990,"max annual density; number per liter","KERATELLA COCHLEARIS",5.3
"TAXON_COUNT","CB",1991,"max annual density; number per liter","KERATELLA COCHLEARIS",3.2
"TAXON_COUNT","CB",1992,"max annual density; number per liter","KERATELLA COCHLEARIS",17.9
"TAXON_COUNT","CB",1993,"max annual density; number per liter","KERATELLA COCHLEARIS",1.1
"TAXON_COUNT","CB",1994,"max annual density; number per liter","KERATELLA COCHLEARIS",0.5
"TAXON_COUNT","CB",1995,"max annual density; number per liter","KERATELLA COCHLEARIS",1.1
"TAXON_COUNT","CB",1996,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",1997,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",1998,"max annual density; number per liter","KERATELLA COCHLEARIS",2.1
"TAXON_COUNT","CB",1999,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",2000,"max annual density; number per liter","KERATELLA COCHLEARIS",6.4
"TAXON_COUNT","CB",2001,"max annual density; number per liter","KERATELLA COCHLEARIS",26.9
"TAXON_COUNT","CB",2002,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",2003,"max annual density; number per liter","KERATELLA COCHLEARIS",2.2
"TAXON_COUNT","CB",2004,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",2005,"max annual density; number per liter","KERATELLA COCHLEARIS",1.7
"TAXON_COUNT","CB",2006,"max annual density; number per liter","KERATELLA COCHLEARIS",0.6
"TAXON_COUNT","CB",2007,"max annual density; number per liter","KERATELLA COCHLEARIS",7
"TAXON_COUNT","CB",2008,"max annual density; number per liter","KERATELLA COCHLEARIS",0.6
"TAXON_COUNT","CB",2009,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",2010,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",2011,"max annual density; number per liter","KERATELLA COCHLEARIS",0.56
"TAXON_COUNT","CB",2012,"max annual density; number per liter","KERATELLA COCHLEARIS",0
"TAXON_COUNT","CB",2013,"max annual density; number per liter","KERATELLA COCHLEARIS",1.12
"TAXON_COUNT","CB",2014,"max annual density; number per liter","KERATELLA COCHLEARIS",0.84
"TAXON_COUNT","CB",2015,"max annual density; number per liter","KERATELLA COCHLEARIS",8.4
"TAXON_COUNT","CR",1982,"max annual density; number per liter","KERATELLA COCHLEARIS",2.6
"TAXON_COUNT","CR",1983,"max annual density; number per liter","KERATELLA COCHLEARIS",574.97
"TAXON_COUNT","CR",1984,"max annual density; number per liter","KERATELLA COCHLEARIS",609.97
"TAXON_COUNT","CR",1985,"max annual density; number per liter","KERATELLA COCHLEARIS",110.14
"TAXON_COUNT","CR",1986,"max annual density; number per liter","KERATELLA COCHLEARIS",4.72
"TAXON_COUNT","CR",1987,"max annual density; number per liter","KERATELLA COCHLEARIS",11.77
"TAXON_COUNT","CR",1988,"max annual density; number per liter","KERATELLA COCHLEARIS",280.04
"TAXON_COUNT","CR",1989,"max annual density; number per liter","KERATELLA COCHLEARIS",686.4
"TAXON_COUNT","CR",1990,"max annual density; number per liter","KERATELLA COCHLEARIS",184.4
"TAXON_COUNT","CR",1991,"max annual density; number per liter","KERATELLA COCHLEARIS",82.7
"TAXON_COUNT","CR",1992,"max annual density; number per liter","KERATELLA COCHLEARIS",311.7
"TAXON_COUNT","CR",1993,"max annual density; number per liter","KERATELLA COCHLEARIS",320.1
"TAXON_COUNT","CR",1994,"max annual density; number per liter","KERATELLA COCHLEARIS",152.6
"TAXON_COUNT","CR",1995,"max annual density; number per liter","KERATELLA COCHLEARIS",101.8
"TAXON_COUNT","CR",1996,"max annual density; number per liter","KERATELLA COCHLEARIS",347.7
"TAXON_COUNT","CR",1997,"max annual density; number per liter","KERATELLA COCHLEARIS",117.87
"TAXON_COUNT","CR",1998,"max annual density; number per liter","KERATELLA COCHLEARIS",184.9
"TAXON_COUNT","CR",1999,"max annual density; number per liter","KERATELLA COCHLEARIS",243.8
"TAXON_COUNT","CR",2000,"max annual density; number per liter","KERATELLA COCHLEARIS",265
"TAXON_COUNT","CR",2001,"max annual density; number per liter","KERATELLA COCHLEARIS",184.8
"TAXON_COUNT","CR",2002,"max annual density; number per liter","KERATELLA COCHLEARIS",79
"TAXON_COUNT","CR",2003,"max annual density; number per liter","KERATELLA COCHLEARIS",121
"TAXON_COUNT","CR",2004,"max annual density; number per liter","KERATELLA COCHLEARIS",126.6
"TAXON_COUNT","CR",2005,"max annual density; number per liter","KERATELLA COCHLEARIS",437.9
"TAXON_COUNT","CR",2006,"max annual density; number per liter","KERATELLA COCHLEARIS",69.4
"TAXON_COUNT","CR",2007,"max annual density; number per liter","KERATELLA COCHLEARIS",332.6
"TAXON_COUNT","CR",2008,"max annual density; number per liter","KERATELLA COCHLEARIS",177
"TAXON_COUNT","CR",2009,"max annual density; number per liter","KERATELLA COCHLEARIS",143.92
"TAXON_COUNT","CR",2010,"max annual density; number per liter","KERATELLA COCHLEARIS",222.32
"TAXON_COUNT","CR",2011,"max annual density; number per liter","KERATELLA COCHLEARIS",95.2
"TAXON_COUNT","CR",2012,"max annual density; number per liter","KERATELLA COCHLEARIS",72.24
"TAXON_COUNT","CR",2013,"max annual density; number per liter","KERATELLA COCHLEARIS",153.44
"TAXON_COUNT","CR",2014,"max annual density; number per liter","KERATELLA COCHLEARIS",325.92
"TAXON_COUNT","CR",2015,"max annual density; number per liter","KERATELLA COCHLEARIS",362.88
"TAXON_COUNT","SP",1982,"max annual density; number per liter","KERATELLA COCHLEARIS",57.47
"TAXON_COUNT","SP",1983,"max annual density; number per liter","KERATELLA COCHLEARIS",143.93
"TAXON_COUNT","SP",1984,"max annual density; number per liter","KERATELLA COCHLEARIS",619.28
"TAXON_COUNT","SP",1985,"max annual density; number per liter","KERATELLA COCHLEARIS",171.82
"TAXON_COUNT","SP",1986,"max annual density; number per liter","KERATELLA COCHLEARIS",382
"TAXON_COUNT","SP",1987,"max annual density; number per liter","KERATELLA COCHLEARIS",353.58
"TAXON_COUNT","SP",1988,"max annual density; number per liter","KERATELLA COCHLEARIS",347.27
"TAXON_COUNT","SP",1989,"max annual density; number per liter","KERATELLA COCHLEARIS",120.49
"TAXON_COUNT","SP",1990,"max annual density; number per liter","KERATELLA COCHLEARIS",170.1
"TAXON_COUNT","SP",1991,"max annual density; number per liter","KERATELLA COCHLEARIS",348.8
"TAXON_COUNT","SP",1992,"max annual density; number per liter","KERATELLA COCHLEARIS",102.5
"TAXON_COUNT","SP",1993,"max annual density; number per liter","KERATELLA COCHLEARIS",316.1
"TAXON_COUNT","SP",1994,"max annual density; number per liter","KERATELLA COCHLEARIS",563.6
"TAXON_COUNT","SP",1995,"max annual density; number per liter","KERATELLA COCHLEARIS",36
"TAXON_COUNT","SP",1996,"max annual density; number per liter","KERATELLA COCHLEARIS",89.3
"TAXON_COUNT","SP",1997,"max annual density; number per liter","KERATELLA COCHLEARIS",46.9
"TAXON_COUNT","SP",1998,"max annual density; number per liter","KERATELLA COCHLEARIS",12
"TAXON_COUNT","SP",1999,"max annual density; number per liter","KERATELLA COCHLEARIS",61.5
"TAXON_COUNT","SP",2000,"max annual density; number per liter","KERATELLA COCHLEARIS",25.4
"TAXON_COUNT","SP",2001,"max annual density; number per liter","KERATELLA COCHLEARIS",57.1
"TAXON_COUNT","SP",2002,"max annual density; number per liter","KERATELLA COCHLEARIS",470.4
"TAXON_COUNT","SP",2003,"max annual density; number per liter","KERATELLA COCHLEARIS",392.6
"TAXON_COUNT","SP",2004,"max annual density; number per liter","KERATELLA COCHLEARIS",259.3
"TAXON_COUNT","SP",2005,"max annual density; number per liter","KERATELLA COCHLEARIS",126
"TAXON_COUNT","SP",2006,"max annual density; number per liter","KERATELLA COCHLEARIS",558.9
"TAXON_COUNT","SP",2007,"max annual density; number per liter","KERATELLA COCHLEARIS",1314.8
"TAXON_COUNT","SP",2008,"max annual density; number per liter","KERATELLA COCHLEARIS",173.6
"TAXON_COUNT","SP",2009,"max annual density; number per liter","KERATELLA COCHLEARIS",2.8
"TAXON_COUNT","SP",2010,"max annual density; number per liter","KERATELLA COCHLEARIS",7.56
"TAXON_COUNT","SP",2011,"max annual density; number per liter","KERATELLA COCHLEARIS",274.4
"TAXON_COUNT","SP",2012,"max annual density; number per liter","KERATELLA COCHLEARIS",88.48
"TAXON_COUNT","SP",2013,"max annual density; number per liter","KERATELLA COCHLEARIS",95.2
"TAXON_COUNT","SP",2014,"max annual density; number per liter","KERATELLA COCHLEARIS",87.92
